Epidemiology Wk,Start,End,Disease,Cases
40,1/10/2017,7/10/2017,Acute Upper Respiratory Tract infections,2881.090909
41,8/10/2017,14/10/2017,Acute Upper Respiratory Tract infections,3016.0
42,15/10/2017,21/10/2017,Acute Upper Respiratory Tract infections,3125.333333
43,22/10/2017,28/10/2017,Acute Upper Respiratory Tract infections,2869.272727
44,29/10/2017,4/11/2017,Acute Upper Respiratory Tract infections,2882.0
45,5/11/2017,11/11/2017,Acute Upper Respiratory Tract infections,2861.636364
46,12/11/2017,18/11/2017,Acute Upper Respiratory Tract infections,2939.454545
47,19/11/2017,25/11/2017,Acute Upper Respiratory Tract infections,2909.636364
48,26/11/2017,2/12/2017,Acute Upper Respiratory Tract infections,2836.0
49,3/12/2017,9/12/2017,Acute Upper Respiratory Tract infections,2711.272727
50,10/12/2017,16/12/2017,Acute Upper Respiratory Tract infections,2676.909091
51,17/12/2017,23/12/2017,Acute Upper Respiratory Tract infections,2729.090909
52,24/12/2017,30/12/2017,Acute Upper Respiratory Tract infections,2836.0
53,31/12/2017,6/1/2018,Acute Upper Respiratory Tract infections,3157.555556
54,7/1/2018,13/1/2018,Acute Upper Respiratory Tract infections,3632.181818
55,14/1/2018,20/1/2018,Acute Upper Respiratory Tract infections,4233.818182
56,21/1/2018,27/1/2018,Acute Upper Respiratory Tract infections,4048.363636
57,28/1/2018,3/2/2018,Acute Upper Respiratory Tract infections,3959.818182
58,4/2/2018,10/2/2018,Acute Upper Respiratory Tract infections,3983.272727
59,11/2/2018,17/2/2018,Acute Upper Respiratory Tract infections,3911.142857
60,18/2/2018,24/2/2018,Acute Upper Respiratory Tract infections,3513.090909
61,25/2/2018,3/3/2018,Acute Upper Respiratory Tract infections,3174.0
62,4/3/2018,10/3/2018,Acute Upper Respiratory Tract infections,3011.636364
63,11/3/2018,17/3/2018,Acute Upper Respiratory Tract infections,2693.818182
64,18/3/2018,24/3/2018,Acute Upper Respiratory Tract infections,2806.363636
65,25/3/2018,31/3/2018,Acute Upper Respiratory Tract infections,2796.888889
66,1/4/2018,7/4/2018,Acute Upper Respiratory Tract infections,2968.363636
67,8/4/2018,14/4/2018,Acute Upper Respiratory Tract infections,2958.909091
68,15/4/2018,21/4/2018,Acute Upper Respiratory Tract infections,2984.363636
69,22/4/2018,28/4/2018,Acute Upper Respiratory Tract infections,3044.0
70,29/4/2018,5/5/2018,Acute Upper Respiratory Tract infections,3249.333333
71,6/5/2018,12/5/2018,Acute Upper Respiratory Tract infections,3130.727273
72,13/5/2018,19/5/2018,Acute Upper Respiratory Tract infections,3074.727273
73,20/5/2018,26/5/2018,Acute Upper Respiratory Tract infections,3089.272727
74,27/5/2018,2/6/2018,Acute Upper Respiratory Tract infections,3022.888889
75,3/6/2018,9/6/2018,Acute Upper Respiratory Tract infections,2700.909091
76,10/6/2018,16/6/2018,Acute Upper Respiratory Tract infections,2402.888889
77,17/6/2018,23/6/2018,Acute Upper Respiratory Tract infections,2596.909091
78,24/6/2018,30/6/2018,Acute Upper Respiratory Tract infections,2986.909091
79,1/7/2018,7/7/2018,Acute Upper Respiratory Tract infections,3172.545455
80,8/7/2018,14/7/2018,Acute Upper Respiratory Tract infections,3384.0
81,15/7/2018,21/7/2018,Acute Upper Respiratory Tract infections,3202.0
82,22/7/2018,28/7/2018,Acute Upper Respiratory Tract infections,3032.545455
83,29/7/2018,4/8/2018,Acute Upper Respiratory Tract infections,3005.636364
84,5/8/2018,11/8/2018,Acute Upper Respiratory Tract infections,2890.222222
85,12/8/2018,18/8/2018,Acute Upper Respiratory Tract infections,2872.909091
86,19/8/2018,25/8/2018,Acute Upper Respiratory Tract infections,2816.0
87,26/8/2018,1/9/2018,Acute Upper Respiratory Tract infections,2518.545455
88,2/9/2018,8/9/2018,Acute Upper Respiratory Tract infections,2421.818182
89,9/9/2018,15/9/2018,Acute Upper Respiratory Tract infections,2893.272727
90,16/9/2018,22/9/2018,Acute Upper Respiratory Tract infections,2844.727273
91,23/9/2018,29/9/2018,Acute Upper Respiratory Tract infections,2767.272727
92,30/9/2018,6/10/2018,Acute Upper Respiratory Tract infections,2659.090909
93,7/10/2018,13/10/2018,Acute Upper Respiratory Tract infections,2656.363636
94,14/10/2018,20/10/2018,Acute Upper Respiratory Tract infections,2904.0
95,21/10/2018,27/10/2018,Acute Upper Respiratory Tract infections,2947.454545
96,28/10/2018,3/11/2018,Acute Upper Respiratory Tract infections,3016.181818
97,4/11/2018,10/11/2018,Acute Upper Respiratory Tract infections,3320.666667
98,11/11/2018,17/11/2018,Acute Upper Respiratory Tract infections,3271.818182
99,18/11/2018,24/11/2018,Acute Upper Respiratory Tract infections,3385.818182
100,25/11/2018,1/12/2018,Acute Upper Respiratory Tract infections,3294.727273
101,2/12/2018,8/12/2018,Acute Upper Respiratory Tract infections,3138.363636
102,9/12/2018,15/12/2018,Acute Upper Respiratory Tract infections,3035.818182
103,16/12/2018,22/12/2018,Acute Upper Respiratory Tract infections,2914.727273
104,23/12/2018,29/12/2018,Acute Upper Respiratory Tract infections,3420.0
105,30/12/2018,5/1/2019,Acute Upper Respiratory Tract infections,
106,6/1/2019,12/1/2019,Acute Upper Respiratory Tract infections,
107,13/1/2019,19/1/2019,Acute Upper Respiratory Tract infections,
108,20/1/2019,26/1/2019,Acute Upper Respiratory Tract infections,
109,27/1/2019,2/2/2019,Acute Upper Respiratory Tract infections,
110,3/2/2019,9/2/2019,Acute Upper Respiratory Tract infections,
111,10/2/2019,16/2/2019,Acute Upper Respiratory Tract infections,
112,17/2/2019,23/2/2019,Acute Upper Respiratory Tract infections,
113,24/2/2019,2/3/2019,Acute Upper Respiratory Tract infections,
114,3/3/2019,9/3/2019,Acute Upper Respiratory Tract infections,
115,10/3/2019,16/3/2019,Acute Upper Respiratory Tract infections,
116,17/3/2019,23/3/2019,Acute Upper Respiratory Tract infections,
117,24/3/2019,30/3/2019,Acute Upper Respiratory Tract infections,
118,31/3/2019,6/4/2019,Acute Upper Respiratory Tract infections,
119,7/4/2019,13/4/2019,Acute Upper Respiratory Tract infections,
120,14/4/2019,20/4/2019,Acute Upper Respiratory Tract infections,
121,21/4/2019,27/4/2019,Acute Upper Respiratory Tract infections,
122,28/4/2019,4/5/2019,Acute Upper Respiratory Tract infections,
123,5/5/2019,11/5/2019,Acute Upper Respiratory Tract infections,
124,12/5/2019,18/5/2019,Acute Upper Respiratory Tract infections,
125,19/5/2019,25/5/2019,Acute Upper Respiratory Tract infections,
126,26/5/2019,1/6/2019,Acute Upper Respiratory Tract infections,
127,2/6/2019,8/6/2019,Acute Upper Respiratory Tract infections,
128,9/6/2019,15/6/2019,Acute Upper Respiratory Tract infections,
129,16/6/2019,22/6/2019,Acute Upper Respiratory Tract infections,
130,23/6/2019,29/6/2019,Acute Upper Respiratory Tract infections,
131,30/6/2019,6/7/2019,Acute Upper Respiratory Tract infections,
132,7/7/2019,13/7/2019,Acute Upper Respiratory Tract infections,
133,14/7/2019,20/7/2019,Acute Upper Respiratory Tract infections,
134,21/7/2019,27/7/2019,Acute Upper Respiratory Tract infections,
135,28/7/2019,3/8/2019,Acute Upper Respiratory Tract infections,
136,4/8/2019,10/8/2019,Acute Upper Respiratory Tract infections,
137,11/8/2019,17/8/2019,Acute Upper Respiratory Tract infections,
138,18/8/2019,24/8/2019,Acute Upper Respiratory Tract infections,
139,25/8/2019,31/8/2019,Acute Upper Respiratory Tract infections,
140,1/9/2019,7/9/2019,Acute Upper Respiratory Tract infections,
141,8/9/2019,14/9/2019,Acute Upper Respiratory Tract infections,
142,15/9/2019,21/9/2019,Acute Upper Respiratory Tract infections,
143,22/9/2019,28/9/2019,Acute Upper Respiratory Tract infections,
144,29/9/2019,5/10/2019,Acute Upper Respiratory Tract infections,
145,6/10/2019,12/10/2019,Acute Upper Respiratory Tract infections,
146,13/10/2019,19/10/2019,Acute Upper Respiratory Tract infections,
147,20/10/2019,26/10/2019,Acute Upper Respiratory Tract infections,
148,27/10/2019,2/11/2019,Acute Upper Respiratory Tract infections,
149,3/11/2019,9/11/2019,Acute Upper Respiratory Tract infections,
150,10/11/2019,16/11/2019,Acute Upper Respiratory Tract infections,
151,17/11/2019,23/11/2019,Acute Upper Respiratory Tract infections,
152,24/11/2019,30/11/2019,Acute Upper Respiratory Tract infections,
153,1/12/2019,7/12/2019,Acute Upper Respiratory Tract infections,
154,8/12/2019,14/12/2019,Acute Upper Respiratory Tract infections,
155,15/12/2019,21/12/2019,Acute Upper Respiratory Tract infections,
156,22/12/2019,28/12/2019,Acute Upper Respiratory Tract infections,
157,29/12/2019,4/1/2020,Acute Upper Respiratory Tract infections,
158,5/1/2020,11/1/2020,Acute Upper Respiratory Tract infections,
159,12/1/2020,18/1/2020,Acute Upper Respiratory Tract infections,
160,19/1/2020,25/1/2020,Acute Upper Respiratory Tract infections,
161,26/1/2020,1/2/2020,Acute Upper Respiratory Tract infections,
162,2/2/2020,8/2/2020,Acute Upper Respiratory Tract infections,
163,9/2/2020,15/2/2020,Acute Upper Respiratory Tract infections,
164,16/2/2020,22/2/2020,Acute Upper Respiratory Tract infections,
165,23/2/2020,29/2/2020,Acute Upper Respiratory Tract infections,
166,1/3/2020,7/3/2020,Acute Upper Respiratory Tract infections,
167,8/3/2020,14/3/2020,Acute Upper Respiratory Tract infections,
168,15/3/2020,21/3/2020,Acute Upper Respiratory Tract infections,
169,22/3/2020,28/3/2020,Acute Upper Respiratory Tract infections,
170,29/3/2020,4/4/2020,Acute Upper Respiratory Tract infections,
171,5/4/2020,11/4/2020,Acute Upper Respiratory Tract infections,
172,12/4/2020,18/4/2020,Acute Upper Respiratory Tract infections,
173,19/4/2020,25/4/2020,Acute Upper Respiratory Tract infections,
174,26/4/2020,2/5/2020,Acute Upper Respiratory Tract infections,
175,3/5/2020,9/5/2020,Acute Upper Respiratory Tract infections,
176,10/5/2020,16/5/2020,Acute Upper Respiratory Tract infections,
177,17/5/2020,23/5/2020,Acute Upper Respiratory Tract infections,
178,24/5/2020,30/5/2020,Acute Upper Respiratory Tract infections,
179,31/5/2020,6/6/2020,Acute Upper Respiratory Tract infections,
180,7/6/2020,13/6/2020,Acute Upper Respiratory Tract infections,
181,14/6/2020,20/6/2020,Acute Upper Respiratory Tract infections,
182,21/6/2020,27/6/2020,Acute Upper Respiratory Tract infections,
183,28/6/2020,4/7/2020,Acute Upper Respiratory Tract infections,
184,5/7/2020,11/7/2020,Acute Upper Respiratory Tract infections,
185,12/7/2020,18/7/2020,Acute Upper Respiratory Tract infections,
186,19/7/2020,25/7/2020,Acute Upper Respiratory Tract infections,
187,26/7/2020,1/8/2020,Acute Upper Respiratory Tract infections,
188,2/8/2020,8/8/2020,Acute Upper Respiratory Tract infections,
189,9/8/2020,15/8/2020,Acute Upper Respiratory Tract infections,
190,16/8/2020,22/8/2020,Acute Upper Respiratory Tract infections,
191,23/8/2020,29/8/2020,Acute Upper Respiratory Tract infections,
192,30/8/2020,5/9/2020,Acute Upper Respiratory Tract infections,
193,6/9/2020,12/9/2020,Acute Upper Respiratory Tract infections,
194,13/9/2020,19/9/2020,Acute Upper Respiratory Tract infections,
195,20/9/2020,26/9/2020,Acute Upper Respiratory Tract infections,
196,27/9/2020,3/10/2020,Acute Upper Respiratory Tract infections,
197,4/10/2020,10/10/2020,Acute Upper Respiratory Tract infections,
198,11/10/2020,17/10/2020,Acute Upper Respiratory Tract infections,
199,18/10/2020,24/10/2020,Acute Upper Respiratory Tract infections,
200,25/10/2020,31/10/2020,Acute Upper Respiratory Tract infections,
201,1/11/2020,7/11/2020,Acute Upper Respiratory Tract infections,
202,8/11/2020,14/11/2020,Acute Upper Respiratory Tract infections,
203,15/11/2020,21/11/2020,Acute Upper Respiratory Tract infections,
204,22/11/2020,28/11/2020,Acute Upper Respiratory Tract infections,
205,29/11/2020,5/12/2020,Acute Upper Respiratory Tract infections,
206,6/12/2020,12/12/2020,Acute Upper Respiratory Tract infections,
207,13/12/2020,19/12/2020,Acute Upper Respiratory Tract infections,
208,20/12/2020,26/12/2020,Acute Upper Respiratory Tract infections,
209,27/12/2020,2/1/2021,Acute Upper Respiratory Tract infections,
1,1/1/2017,7/1/2017,Acute Conjunctivitis,105.7777778
2,8/1/2017,14/1/2017,Acute Conjunctivitis,91.27272727
3,15/1/2017,21/1/2017,Acute Conjunctivitis,90.54545455
4,22/1/2017,28/1/2017,Acute Conjunctivitis,81.8
5,29/1/2017,4/2/2017,Acute Conjunctivitis,98.22222222
6,5/2/2017,11/2/2017,Acute Conjunctivitis,99.27272727
7,12/2/2017,18/2/2017,Acute Conjunctivitis,104.5454545
8,19/2/2017,25/2/2017,Acute Conjunctivitis,98.72727273
9,26/2/2017,4/3/2017,Acute Conjunctivitis,95.45454545
10,5/3/2017,11/3/2017,Acute Conjunctivitis,112.1818182
11,12/3/2017,18/3/2017,Acute Conjunctivitis,99.81818182
12,19/3/2017,25/3/2017,Acute Conjunctivitis,123.8181818
13,26/3/2017,1/4/2017,Acute Conjunctivitis,112.7272727
14,2/4/2017,8/4/2017,Acute Conjunctivitis,98.36363636
15,9/4/2017,15/4/2017,Acute Conjunctivitis,98.66666667
16,16/4/2017,22/4/2017,Acute Conjunctivitis,99.45454545
17,23/4/2017,29/4/2017,Acute Conjunctivitis,94.90909091
18,30/4/2017,6/5/2017,Acute Conjunctivitis,107.7777778
19,7/5/2017,13/5/2017,Acute Conjunctivitis,102.8888889
20,14/5/2017,20/5/2017,Acute Conjunctivitis,88.0
21,21/5/2017,27/5/2017,Acute Conjunctivitis,84.0
22,28/5/2017,3/6/2017,Acute Conjunctivitis,84.18181818
23,4/6/2017,10/6/2017,Acute Conjunctivitis,86.72727273
24,11/6/2017,17/6/2017,Acute Conjunctivitis,82.72727273
25,18/6/2017,24/6/2017,Acute Conjunctivitis,82.0
26,25/6/2017,1/7/2017,Acute Conjunctivitis,84.0
27,2/7/2017,8/7/2017,Acute Conjunctivitis,77.09090909
28,9/7/2017,15/7/2017,Acute Conjunctivitis,84.90909091
29,16/7/2017,22/7/2017,Acute Conjunctivitis,95.81818182
30,23/7/2017,29/7/2017,Acute Conjunctivitis,88.36363636
31,30/7/2017,5/8/2017,Acute Conjunctivitis,87.45454545
32,6/8/2017,12/8/2017,Acute Conjunctivitis,87.11111111
33,13/8/2017,19/8/2017,Acute Conjunctivitis,80.18181818
34,20/8/2017,26/8/2017,Acute Conjunctivitis,77.63636364
35,27/8/2017,2/9/2017,Acute Conjunctivitis,81.33333333
36,3/9/2017,9/9/2017,Acute Conjunctivitis,74.72727273
37,10/9/2017,16/9/2017,Acute Conjunctivitis,79.81818182
38,17/9/2017,23/9/2017,Acute Conjunctivitis,84.36363636
39,24/9/2017,30/9/2017,Acute Conjunctivitis,80.36363636
40,1/10/2017,7/10/2017,Acute Conjunctivitis,71.45454545
41,8/10/2017,14/10/2017,Acute Conjunctivitis,80.36363636
42,15/10/2017,21/10/2017,Acute Conjunctivitis,88.0
43,22/10/2017,28/10/2017,Acute Conjunctivitis,74.0
44,29/10/2017,4/11/2017,Acute Conjunctivitis,80.0
45,5/11/2017,11/11/2017,Acute Conjunctivitis,76.54545455
46,12/11/2017,18/11/2017,Acute Conjunctivitis,79.63636364
47,19/11/2017,25/11/2017,Acute Conjunctivitis,75.81818182
48,26/11/2017,2/12/2017,Acute Conjunctivitis,83.27272727
49,3/12/2017,9/12/2017,Acute Conjunctivitis,82.0
50,10/12/2017,16/12/2017,Acute Conjunctivitis,82.36363636
51,17/12/2017,23/12/2017,Acute Conjunctivitis,93.09090909
52,24/12/2017,30/12/2017,Acute Conjunctivitis,87.77777778
53,31/12/2017,6/1/2018,Acute Conjunctivitis,103.3333333
54,7/1/2018,13/1/2018,Acute Conjunctivitis,93.27272727
55,14/1/2018,20/1/2018,Acute Conjunctivitis,96.18181818
56,21/1/2018,27/1/2018,Acute Conjunctivitis,91.09090909
57,28/1/2018,3/2/2018,Acute Conjunctivitis,108.5454545
58,4/2/2018,10/2/2018,Acute Conjunctivitis,114.3636364
59,11/2/2018,17/2/2018,Acute Conjunctivitis,108.8571429
60,18/2/2018,24/2/2018,Acute Conjunctivitis,116.9090909
61,25/2/2018,3/3/2018,Acute Conjunctivitis,101.2727273
62,4/3/2018,10/3/2018,Acute Conjunctivitis,103.6363636
63,11/3/2018,17/3/2018,Acute Conjunctivitis,94.90909091
64,18/3/2018,24/3/2018,Acute Conjunctivitis,112.0
65,25/3/2018,31/3/2018,Acute Conjunctivitis,109.1111111
66,1/4/2018,7/4/2018,Acute Conjunctivitis,104.0
67,8/4/2018,14/4/2018,Acute Conjunctivitis,100.5454545
68,15/4/2018,21/4/2018,Acute Conjunctivitis,91.09090909
69,22/4/2018,28/4/2018,Acute Conjunctivitis,89.09090909
70,29/4/2018,5/5/2018,Acute Conjunctivitis,99.33333333
71,6/5/2018,12/5/2018,Acute Conjunctivitis,90.18181818
72,13/5/2018,19/5/2018,Acute Conjunctivitis,90.36363636
73,20/5/2018,26/5/2018,Acute Conjunctivitis,95.09090909
74,27/5/2018,2/6/2018,Acute Conjunctivitis,89.33333333
75,3/6/2018,9/6/2018,Acute Conjunctivitis,88.72727273
76,10/6/2018,16/6/2018,Acute Conjunctivitis,74.0
77,17/6/2018,23/6/2018,Acute Conjunctivitis,80.54545455
78,24/6/2018,30/6/2018,Acute Conjunctivitis,86.90909091
79,1/7/2018,7/7/2018,Acute Conjunctivitis,94.0
80,8/7/2018,14/7/2018,Acute Conjunctivitis,93.81818182
81,15/7/2018,21/7/2018,Acute Conjunctivitis,85.27272727
82,22/7/2018,28/7/2018,Acute Conjunctivitis,88.90909091
83,29/7/2018,4/8/2018,Acute Conjunctivitis,81.09090909
84,5/8/2018,11/8/2018,Acute Conjunctivitis,88.44444444
85,12/8/2018,18/8/2018,Acute Conjunctivitis,84.90909091
86,19/8/2018,25/8/2018,Acute Conjunctivitis,94.66666667
87,26/8/2018,1/9/2018,Acute Conjunctivitis,75.63636364
88,2/9/2018,8/9/2018,Acute Conjunctivitis,67.63636364
89,9/9/2018,15/9/2018,Acute Conjunctivitis,82.18181818
90,16/9/2018,22/9/2018,Acute Conjunctivitis,87.45454545
91,23/9/2018,29/9/2018,Acute Conjunctivitis,78.90909091
92,30/9/2018,6/10/2018,Acute Conjunctivitis,82.72727273
93,7/10/2018,13/10/2018,Acute Conjunctivitis,76.18181818
94,14/10/2018,20/10/2018,Acute Conjunctivitis,81.45454545
95,21/10/2018,27/10/2018,Acute Conjunctivitis,78.54545455
96,28/10/2018,3/11/2018,Acute Conjunctivitis,82.0
97,4/11/2018,10/11/2018,Acute Conjunctivitis,97.33333333
98,11/11/2018,17/11/2018,Acute Conjunctivitis,84.0
99,18/11/2018,24/11/2018,Acute Conjunctivitis,93.09090909
100,25/11/2018,1/12/2018,Acute Conjunctivitis,90.54545455
101,2/12/2018,8/12/2018,Acute Conjunctivitis,100.7272727
102,9/12/2018,15/12/2018,Acute Conjunctivitis,81.45454545
103,16/12/2018,22/12/2018,Acute Conjunctivitis,85.45454545
104,23/12/2018,29/12/2018,Acute Conjunctivitis,106.75
105,30/12/2018,5/1/2019,Acute Conjunctivitis,122.5
106,6/1/2019,12/1/2019,Acute Conjunctivitis,99.81818182
107,13/1/2019,19/1/2019,Acute Conjunctivitis,99.45454545
108,20/1/2019,26/1/2019,Acute Conjunctivitis,95.63636364
109,27/1/2019,2/2/2019,Acute Conjunctivitis,95.09090909
110,3/2/2019,9/2/2019,Acute Conjunctivitis,107.0
111,10/2/2019,16/2/2019,Acute Conjunctivitis,97.09090909
112,17/2/2019,23/2/2019,Acute Conjunctivitis,94.18181818
113,24/2/2019,2/3/2019,Acute Conjunctivitis,89.63636364
114,3/3/2019,9/3/2019,Acute Conjunctivitis,107.2727273
115,10/3/2019,16/3/2019,Acute Conjunctivitis,86.90909091
116,17/3/2019,23/3/2019,Acute Conjunctivitis,86.72727273
117,24/3/2019,30/3/2019,Acute Conjunctivitis,84.18181818
118,31/3/2019,6/4/2019,Acute Conjunctivitis,85.09090909
119,7/4/2019,13/4/2019,Acute Conjunctivitis,84.0
120,14/4/2019,20/4/2019,Acute Conjunctivitis,91.33333333
121,21/4/2019,27/4/2019,Acute Conjunctivitis,83.63636364
122,28/4/2019,4/5/2019,Acute Conjunctivitis,90.44444444
123,5/5/2019,11/5/2019,Acute Conjunctivitis,82.72727273
124,12/5/2019,18/5/2019,Acute Conjunctivitis,91.45454545
125,19/5/2019,25/5/2019,Acute Conjunctivitis,84.88888889
126,26/5/2019,1/6/2019,Acute Conjunctivitis,78.54545455
127,2/6/2019,8/6/2019,Acute Conjunctivitis,88.22222222
128,9/6/2019,15/6/2019,Acute Conjunctivitis,85.45454545
129,16/6/2019,22/6/2019,Acute Conjunctivitis,87.09090909
130,23/6/2019,29/6/2019,Acute Conjunctivitis,84.54545455
131,30/6/2019,6/7/2019,Acute Conjunctivitis,87.09090909
132,7/7/2019,13/7/2019,Acute Conjunctivitis,84.90909091
133,14/7/2019,20/7/2019,Acute Conjunctivitis,83.81818182
134,21/7/2019,27/7/2019,Acute Conjunctivitis,88.90909091
135,28/7/2019,3/8/2019,Acute Conjunctivitis,75.45454545
136,4/8/2019,10/8/2019,Acute Conjunctivitis,71.11111111
137,11/8/2019,17/8/2019,Acute Conjunctivitis,81.11111111
138,18/8/2019,24/8/2019,Acute Conjunctivitis,85.09090909
139,25/8/2019,31/8/2019,Acute Conjunctivitis,76.90909091
140,1/9/2019,7/9/2019,Acute Conjunctivitis,72.72727273
141,8/9/2019,14/9/2019,Acute Conjunctivitis,78.90909091
142,15/9/2019,21/9/2019,Acute Conjunctivitis,89.45454545
143,22/9/2019,28/9/2019,Acute Conjunctivitis,88.0
144,29/9/2019,5/10/2019,Acute Conjunctivitis,71.45454545
145,6/10/2019,12/10/2019,Acute Conjunctivitis,82.36363636
146,13/10/2019,19/10/2019,Acute Conjunctivitis,83.27272727
147,20/10/2019,26/10/2019,Acute Conjunctivitis,77.63636364
148,27/10/2019,2/11/2019,Acute Conjunctivitis,83.33333333
149,3/11/2019,9/11/2019,Acute Conjunctivitis,82.54545455
150,10/11/2019,16/11/2019,Acute Conjunctivitis,80.0
151,17/11/2019,23/11/2019,Acute Conjunctivitis,77.09090909
152,24/11/2019,30/11/2019,Acute Conjunctivitis,79.63636364
153,1/12/2019,7/12/2019,Acute Conjunctivitis,82.90909091
154,8/12/2019,14/12/2019,Acute Conjunctivitis,87.81818182
155,15/12/2019,21/12/2019,Acute Conjunctivitis,82.90909091
156,22/12/2019,28/12/2019,Acute Conjunctivitis,99.0
157,29/12/2019,4/1/2020,Acute Conjunctivitis,125.25
158,5/1/2020,11/1/2020,Acute Conjunctivitis,108.0
159,12/1/2020,18/1/2020,Acute Conjunctivitis,105.8181818
160,19/1/2020,25/1/2020,Acute Conjunctivitis,96.66666667
161,26/1/2020,1/2/2020,Acute Conjunctivitis,82.88888889
162,2/2/2020,8/2/2020,Acute Conjunctivitis,83.63636364
163,9/2/2020,15/2/2020,Acute Conjunctivitis,63.45454545
164,16/2/2020,22/2/2020,Acute Conjunctivitis,82.54545455
165,23/2/2020,29/2/2020,Acute Conjunctivitis,63.45454545
166,1/3/2020,7/3/2020,Acute Conjunctivitis,65.09090909
167,8/3/2020,14/3/2020,Acute Conjunctivitis,56.36363636
168,15/3/2020,21/3/2020,Acute Conjunctivitis,46.18181818
169,22/3/2020,28/3/2020,Acute Conjunctivitis,50.0
170,29/3/2020,4/4/2020,Acute Conjunctivitis,45.45454545
171,5/4/2020,11/4/2020,Acute Conjunctivitis,37.55555556
172,12/4/2020,18/4/2020,Acute Conjunctivitis,32.0
173,19/4/2020,25/4/2020,Acute Conjunctivitis,34.18181818
174,26/4/2020,2/5/2020,Acute Conjunctivitis,36.0
175,3/5/2020,9/5/2020,Acute Conjunctivitis,34.88888889
176,10/5/2020,16/5/2020,Acute Conjunctivitis,32.54545455
177,17/5/2020,23/5/2020,Acute Conjunctivitis,32.18181818
178,24/5/2020,30/5/2020,Acute Conjunctivitis,35.77777778
179,31/5/2020,6/6/2020,Acute Conjunctivitis,18.18181818
180,7/6/2020,13/6/2020,Acute Conjunctivitis,39.81818182
181,14/6/2020,20/6/2020,Acute Conjunctivitis,40.0
182,21/6/2020,27/6/2020,Acute Conjunctivitis,48.36363636
183,28/6/2020,4/7/2020,Acute Conjunctivitis,47.63636364
184,5/7/2020,11/7/2020,Acute Conjunctivitis,37.27272727
185,12/7/2020,18/7/2020,Acute Conjunctivitis,48.18181818
186,19/7/2020,25/7/2020,Acute Conjunctivitis,47.63636364
187,26/7/2020,1/8/2020,Acute Conjunctivitis,45.77777778
188,2/8/2020,8/8/2020,Acute Conjunctivitis,45.09090909
189,9/8/2020,15/8/2020,Acute Conjunctivitis,46.44444444
190,16/8/2020,22/8/2020,Acute Conjunctivitis,46.90909091
191,23/8/2020,29/8/2020,Acute Conjunctivitis,48.36363636
192,30/8/2020,5/9/2020,Acute Conjunctivitis,39.45454545
193,6/9/2020,12/9/2020,Acute Conjunctivitis,46.18181818
194,13/9/2020,19/9/2020,Acute Conjunctivitis,48.54545455
195,20/9/2020,26/9/2020,Acute Conjunctivitis,51.45454545
196,27/9/2020,3/10/2020,Acute Conjunctivitis,44.36363636
197,4/10/2020,10/10/2020,Acute Conjunctivitis,48.18181818
198,11/10/2020,17/10/2020,Acute Conjunctivitis,50.36363636
199,18/10/2020,24/10/2020,Acute Conjunctivitis,48.90909091
200,25/10/2020,31/10/2020,Acute Conjunctivitis,50.36363636
201,1/11/2020,7/11/2020,Acute Conjunctivitis,48.36363636
202,8/11/2020,14/11/2020,Acute Conjunctivitis,40.8
203,15/11/2020,21/11/2020,Acute Conjunctivitis,43.63636364
204,22/11/2020,28/11/2020,Acute Conjunctivitis,40.90909091
205,29/11/2020,5/12/2020,Acute Conjunctivitis,42.54545455
206,6/12/2020,12/12/2020,Acute Conjunctivitis,42.54545455
207,13/12/2020,19/12/2020,Acute Conjunctivitis,41.09090909
208,20/12/2020,26/12/2020,Acute Conjunctivitis,47.5
209,27/12/2020,2/1/2021,Acute Conjunctivitis,44.75
1,1/1/2017,7/1/2017,Acute Diarrhoea,517.7777778
2,8/1/2017,14/1/2017,Acute Diarrhoea,542.5454545
3,15/1/2017,21/1/2017,Acute Diarrhoea,558.0
4,22/1/2017,28/1/2017,Acute Diarrhoea,508.8
5,29/1/2017,4/2/2017,Acute Diarrhoea,582.8888889
