Country Name,Indicator Name,Year,Death Rate
"Korea, Dem. People's Rep.","Death rate, crude (per 1,000 people)",2015,8.088
Portugal,"Death rate, crude (per 1,000 people)",2015,10.5
Paraguay,"Death rate, crude (per 1,000 people)",2015,5.446
West Bank and Gaza,"Death rate, crude (per 1,000 people)",2015,3.304
Pacific island small states,"Death rate, crude (per 1,000 people)",2015,6.601148753
Post-demographic dividend,"Death rate, crude (per 1,000 people)",2015,9.386745942
French Polynesia,"Death rate, crude (per 1,000 people)",2015,3.037
Qatar,"Death rate, crude (per 1,000 people)",2015,1.032
Romania,"Death rate, crude (per 1,000 people)",2015,13.2
Russian Federation,"Death rate, crude (per 1,000 people)",2015,13.0
Rwanda,"Death rate, crude (per 1,000 people)",2015,6.724
South Asia,"Death rate, crude (per 1,000 people)",2015,6.66760464
Saudi Arabia,"Death rate, crude (per 1,000 people)",2015,2.542
Sudan,"Death rate, crude (per 1,000 people)",2015,7.012
Senegal,"Death rate, crude (per 1,000 people)",2015,6.109
Singapore,"Death rate, crude (per 1,000 people)",2015,4.8
Solomon Islands,"Death rate, crude (per 1,000 people)",2015,5.26
Sierra Leone,"Death rate, crude (per 1,000 people)",2015,10.712
El Salvador,"Death rate, crude (per 1,000 people)",2015,7.07
San Marino,"Death rate, crude (per 1,000 people)",2015,7.1
Somalia,"Death rate, crude (per 1,000 people)",2015,12.447
Serbia,"Death rate, crude (per 1,000 people)",2015,14.6
Sub-Saharan Africa (excluding high income),"Death rate, crude (per 1,000 people)",2015,9.501027673
South Sudan,"Death rate, crude (per 1,000 people)",2015,11.072
Sub-Saharan Africa,"Death rate, crude (per 1,000 people)",2015,9.500842351
Small states,"Death rate, crude (per 1,000 people)",2015,7.30074545
Sao Tome and Principe,"Death rate, crude (per 1,000 people)",2015,6.198
Suriname,"Death rate, crude (per 1,000 people)",2015,7.215
Slovak Republic,"Death rate, crude (per 1,000 people)",2015,9.9
Slovenia,"Death rate, crude (per 1,000 people)",2015,9.6
Sweden,"Death rate, crude (per 1,000 people)",2015,9.3
Eswatini,"Death rate, crude (per 1,000 people)",2015,11.202
Sint Maarten (Dutch part),"Death rate, crude (per 1,000 people)",2015,5.4
Seychelles,"Death rate, crude (per 1,000 people)",2015,7.5
Syrian Arab Republic,"Death rate, crude (per 1,000 people)",2015,7.297
Turks and Caicos Islands,"Death rate, crude (per 1,000 people)",2015,6.833
Chad,"Death rate, crude (per 1,000 people)",2015,13.693
East Asia & Pacific (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",2015,7.01016871
Europe & Central Asia (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",2015,10.31423128
Togo,"Death rate, crude (per 1,000 people)",2015,9.165
Thailand,"Death rate, crude (per 1,000 people)",2015,6.724
Tajikistan,"Death rate, crude (per 1,000 people)",2015,5.43
Turkmenistan,"Death rate, crude (per 1,000 people)",2015,6.53
Latin America & the Caribbean (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",2015,6.198363186
Timor-Leste,"Death rate, crude (per 1,000 people)",2015,7.549
Middle East & North Africa (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",2015,5.369421291
Tonga,"Death rate, crude (per 1,000 people)",2015,6.782
South Asia (IDA & IBRD),"Death rate, crude (per 1,000 people)",2015,6.66760464
Sub-Saharan Africa (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",2015,9.500842351
Trinidad and Tobago,"Death rate, crude (per 1,000 people)",2015,6.797
Tunisia,"Death rate, crude (per 1,000 people)",2015,5.811
Turkiye,"Death rate, crude (per 1,000 people)",2015,5.125
Tuvalu,"Death rate, crude (per 1,000 people)",2015,10.126
Tanzania,"Death rate, crude (per 1,000 people)",2015,6.959
Uganda,"Death rate, crude (per 1,000 people)",2015,6.648
Ukraine,"Death rate, crude (per 1,000 people)",2015,14.9
Upper middle income,"Death rate, crude (per 1,000 people)",2015,6.9623507
Uruguay,"Death rate, crude (per 1,000 people)",2015,9.559
United States,"Death rate, crude (per 1,000 people)",2015,8.44
Uzbekistan,"Death rate, crude (per 1,000 people)",2015,4.9
St. Vincent and the Grenadines,"Death rate, crude (per 1,000 people)",2015,8.105
"Venezuela, RB","Death rate, crude (per 1,000 people)",2015,5.996
British Virgin Islands,"Death rate, crude (per 1,000 people)",2015,5.62
Virgin Islands (U.S.),"Death rate, crude (per 1,000 people)",2015,7.3
Viet Nam,"Death rate, crude (per 1,000 people)",2015,6.444
Vanuatu,"Death rate, crude (per 1,000 people)",2015,6.001
World,"Death rate, crude (per 1,000 people)",2015,7.571922095
Samoa,"Death rate, crude (per 1,000 people)",2015,5.281
Kosovo,"Death rate, crude (per 1,000 people)",2015,4.841
"Yemen, Rep.","Death rate, crude (per 1,000 people)",2015,6.137
South Africa,"Death rate, crude (per 1,000 people)",2015,9.259
Zambia,"Death rate, crude (per 1,000 people)",2015,7.196
Zimbabwe,"Death rate, crude (per 1,000 people)",2015,8.774
Aruba,"Death rate, crude (per 1,000 people)",2016,8.336
Africa Eastern and Southern,"Death rate, crude (per 1,000 people)",2016,7.973695543
Afghanistan,"Death rate, crude (per 1,000 people)",2016,7.077
Africa Western and Central,"Death rate, crude (per 1,000 people)",2016,11.1136354
Angola,"Death rate, crude (per 1,000 people)",2016,8.555
Albania,"Death rate, crude (per 1,000 people)",2016,8.035
Andorra,"Death rate, crude (per 1,000 people)",2016,4.3
Arab World,"Death rate, crude (per 1,000 people)",2016,5.40864974
United Arab Emirates,"Death rate, crude (per 1,000 people)",2016,1.102
Argentina,"Death rate, crude (per 1,000 people)",2016,7.947
Armenia,"Death rate, crude (per 1,000 people)",2016,9.634
American Samoa,"Death rate, crude (per 1,000 people)",2016,
Antigua and Barbuda,"Death rate, crude (per 1,000 people)",2016,5.662
Australia,"Death rate, crude (per 1,000 people)",2016,6.6
Austria,"Death rate, crude (per 1,000 people)",2016,9.2
Azerbaijan,"Death rate, crude (per 1,000 people)",2016,5.8
Burundi,"Death rate, crude (per 1,000 people)",2016,8.18
Belgium,"Death rate, crude (per 1,000 people)",2016,9.5
Benin,"Death rate, crude (per 1,000 people)",2016,9.761
Burkina Faso,"Death rate, crude (per 1,000 people)",2016,9.313
Bangladesh,"Death rate, crude (per 1,000 people)",2016,5.632
Bulgaria,"Death rate, crude (per 1,000 people)",2016,15.1
Bahrain,"Death rate, crude (per 1,000 people)",2016,2.071
"Bahamas, The","Death rate, crude (per 1,000 people)",2016,6.717
Bosnia and Herzegovina,"Death rate, crude (per 1,000 people)",2016,11.613
Belarus,"Death rate, crude (per 1,000 people)",2016,12.6
Belize,"Death rate, crude (per 1,000 people)",2016,4.695
Bermuda,"Death rate, crude (per 1,000 people)",2016,7.7
Bolivia,"Death rate, crude (per 1,000 people)",2016,7.104
Brazil,"Death rate, crude (per 1,000 people)",2016,6.538
Barbados,"Death rate, crude (per 1,000 people)",2016,8.792
Brunei Darussalam,"Death rate, crude (per 1,000 people)",2016,4.42
Bhutan,"Death rate, crude (per 1,000 people)",2016,6.837
Botswana,"Death rate, crude (per 1,000 people)",2016,6.783
Central African Republic,"Death rate, crude (per 1,000 people)",2016,11.711
Canada,"Death rate, crude (per 1,000 people)",2016,7.4
Central Europe and the Baltics,"Death rate, crude (per 1,000 people)",2016,11.61716306
Switzerland,"Death rate, crude (per 1,000 people)",2016,7.8
Channel Islands,"Death rate, crude (per 1,000 people)",2016,8.612212239
Chile,"Death rate, crude (per 1,000 people)",2016,6.107
China,"Death rate, crude (per 1,000 people)",2016,7.04
Cote d'Ivoire,"Death rate, crude (per 1,000 people)",2016,9.374
Cameroon,"Death rate, crude (per 1,000 people)",2016,8.886
"Congo, Dem. Rep.","Death rate, crude (per 1,000 people)",2016,10.077
"Congo, Rep.","Death rate, crude (per 1,000 people)",2016,7.02
Colombia,"Death rate, crude (per 1,000 people)",2016,5.213
Comoros,"Death rate, crude (per 1,000 people)",2016,8.516
Cabo Verde,"Death rate, crude (per 1,000 people)",2016,5.198
Costa Rica,"Death rate, crude (per 1,000 people)",2016,4.986
Caribbean small states,"Death rate, crude (per 1,000 people)",2016,7.17173594
Cuba,"Death rate, crude (per 1,000 people)",2016,9.348
Curacao,"Death rate, crude (per 1,000 people)",2016,9.3
Cayman Islands,"Death rate, crude (per 1,000 people)",2016,3.1
Cyprus,"Death rate, crude (per 1,000 people)",2016,6.462
Czechia,"Death rate, crude (per 1,000 people)",2016,10.2
Germany,"Death rate, crude (per 1,000 people)",2016,11.1
Djibouti,"Death rate, crude (per 1,000 people)",2016,8.568
Dominica,"Death rate, crude (per 1,000 people)",2016,10.714
Denmark,"Death rate, crude (per 1,000 people)",2016,9.2
Dominican Republic,"Death rate, crude (per 1,000 people)",2016,5.964
Algeria,"Death rate, crude (per 1,000 people)",2016,4.472
East Asia & Pacific (excluding high income),"Death rate, crude (per 1,000 people)",2016,7.017649789
Early-demographic dividend,"Death rate, crude (per 1,000 people)",2016,6.489818772
East Asia & Pacific,"Death rate, crude (per 1,000 people)",2016,7.164139661
Europe & Central Asia (excluding high income),"Death rate, crude (per 1,000 people)",2016,8.170822673
Europe & Central Asia,"Death rate, crude (per 1,000 people)",2016,9.965941955
Ecuador,"Death rate, crude (per 1,000 people)",2016,4.86
"Egypt, Arab Rep.","Death rate, crude (per 1,000 people)",2016,5.662
Euro area,"Death rate, crude (per 1,000 people)",2016,9.869765343
Eritrea,"Death rate, crude (per 1,000 people)",2016,6.58
Spain,"Death rate, crude (per 1,000 people)",2016,8.8
Estonia,"Death rate, crude (per 1,000 people)",2016,11.7
Ethiopia,"Death rate, crude (per 1,000 people)",2016,6.93
European Union,"Death rate, crude (per 1,000 people)",2016,10.17769895
Fragile and conflict affected situations,"Death rate, crude (per 1,000 people)",2016,9.552000162
Finland,"Death rate, crude (per 1,000 people)",2016,9.8
Fiji,"Death rate, crude (per 1,000 people)",2016,7.885
France,"Death rate, crude (per 1,000 people)",2016,8.9
Faroe Islands,"Death rate, crude (per 1,000 people)",2016,7.7
"Micronesia, Fed. Sts.","Death rate, crude (per 1,000 people)",2016,5.073
Gabon,"Death rate, crude (per 1,000 people)",2016,7.238
United Kingdom,"Death rate, crude (per 1,000 people)",2016,9.1
Georgia,"Death rate, crude (per 1,000 people)",2016,12.411
Ghana,"Death rate, crude (per 1,000 people)",2016,7.46
Gibraltar,"Death rate, crude (per 1,000 people)",2016,8.032
Guinea,"Death rate, crude (per 1,000 people)",2016,10.352
"Gambia, The","Death rate, crude (per 1,000 people)",2016,7.454
Guinea-Bissau,"Death rate, crude (per 1,000 people)",2016,8.898
Equatorial Guinea,"Death rate, crude (per 1,000 people)",2016,9.345
Greece,"Death rate, crude (per 1,000 people)",2016,11.0
Grenada,"Death rate, crude (per 1,000 people)",2016,7.82
Greenland,"Death rate, crude (per 1,000 people)",2016,8.7
Guatemala,"Death rate, crude (per 1,000 people)",2016,5.038
Guam,"Death rate, crude (per 1,000 people)",2016,6.046
Guyana,"Death rate, crude (per 1,000 people)",2016,7.475
High income,"Death rate, crude (per 1,000 people)",2016,9.166957384
"Hong Kong SAR, China","Death rate, crude (per 1,000 people)",2016,6.4
Honduras,"Death rate, crude (per 1,000 people)",2016,4.183
Heavily indebted poor countries (HIPC),"Death rate, crude (per 1,000 people)",2016,8.051934437
Croatia,"Death rate, crude (per 1,000 people)",2016,12.3
Haiti,"Death rate, crude (per 1,000 people)",2016,8.161
Hungary,"Death rate, crude (per 1,000 people)",2016,13.0
IBRD only,"Death rate, crude (per 1,000 people)",2016,7.027256945
IDA & IBRD total,"Death rate, crude (per 1,000 people)",2016,7.315936109
IDA total,"Death rate, crude (per 1,000 people)",2016,8.158944663
IDA blend,"Death rate, crude (per 1,000 people)",2016,9.366555745
Indonesia,"Death rate, crude (per 1,000 people)",2016,7.529
IDA only,"Death rate, crude (per 1,000 people)",2016,7.55272393
Isle of Man,"Death rate, crude (per 1,000 people)",2016,9.979
India,"Death rate, crude (per 1,000 people)",2016,6.603
Not classified,"Death rate, crude (per 1,000 people)",2016,
Ireland,"Death rate, crude (per 1,000 people)",2016,6.4
"Iran, Islamic Rep.","Death rate, crude (per 1,000 people)",2016,4.726
Iraq,"Death rate, crude (per 1,000 people)",2016,5.13
Iceland,"Death rate, crude (per 1,000 people)",2016,6.9
Israel,"Death rate, crude (per 1,000 people)",2016,5.2
Italy,"Death rate, crude (per 1,000 people)",2016,10.1
Jamaica,"Death rate, crude (per 1,000 people)",2016,6.971
Jordan,"Death rate, crude (per 1,000 people)",2016,3.169
Japan,"Death rate, crude (per 1,000 people)",2016,10.5
Kazakhstan,"Death rate, crude (per 1,000 people)",2016,7.37
Kenya,"Death rate, crude (per 1,000 people)",2016,7.34
Kyrgyz Republic,"Death rate, crude (per 1,000 people)",2016,5.5
Cambodia,"Death rate, crude (per 1,000 people)",2016,5.779
Kiribati,"Death rate, crude (per 1,000 people)",2016,6.519
St. Kitts and Nevis,"Death rate, crude (per 1,000 people)",2016,9.372
"Korea, Rep.","Death rate, crude (per 1,000 people)",2016,5.5
Kuwait,"Death rate, crude (per 1,000 people)",2016,1.811
Latin America & Caribbean (excluding high income),"Death rate, crude (per 1,000 people)",2016,6.389532638
Lao PDR,"Death rate, crude (per 1,000 people)",2016,7.135
Lebanon,"Death rate, crude (per 1,000 people)",2016,4.343
Liberia,"Death rate, crude (per 1,000 people)",2016,9.059
Libya,"Death rate, crude (per 1,000 people)",2016,5.48
St. Lucia,"Death rate, crude (per 1,000 people)",2016,7.848
Latin America & Caribbean,"Death rate, crude (per 1,000 people)",2016,6.41705489
Least developed countries: UN classification,"Death rate, crude (per 1,000 people)",2016,7.658725653
Low income,"Death rate, crude (per 1,000 people)",2016,8.190702816
Liechtenstein,"Death rate, crude (per 1,000 people)",2016,7.2
Sri Lanka,"Death rate, crude (per 1,000 people)",2016,6.896
Lower middle income,"Death rate, crude (per 1,000 people)",2016,7.094360177
Low & middle income,"Death rate, crude (per 1,000 people)",2016,7.146415172
Lesotho,"Death rate, crude (per 1,000 people)",2016,14.126
Late-demographic dividend,"Death rate, crude (per 1,000 people)",2016,7.355920139
Lithuania,"Death rate, crude (per 1,000 people)",2016,14.3
Luxembourg,"Death rate, crude (per 1,000 people)",2016,6.8
Latvia,"Death rate, crude (per 1,000 people)",2016,14.6
"Macao SAR, China","Death rate, crude (per 1,000 people)",2016,3.877
St. Martin (French part),"Death rate, crude (per 1,000 people)",2016,4.345
Morocco,"Death rate, crude (per 1,000 people)",2016,5.674
Monaco,"Death rate, crude (per 1,000 people)",2016,7.9
Moldova,"Death rate, crude (per 1,000 people)",2016,13.54
Madagascar,"Death rate, crude (per 1,000 people)",2016,6.81
Maldives,"Death rate, crude (per 1,000 people)",2016,2.738
Middle East & North Africa,"Death rate, crude (per 1,000 people)",2016,4.898085709
Mexico,"Death rate, crude (per 1,000 people)",2016,6.305
Marshall Islands,"Death rate, crude (per 1,000 people)",2016,7.021
Middle income,"Death rate, crude (per 1,000 people)",2016,7.032747025
North Macedonia,"Death rate, crude (per 1,000 people)",2016,9.853364793
Mali,"Death rate, crude (per 1,000 people)",2016,9.927
Malta,"Death rate, crude (per 1,000 people)",2016,7.3
Myanmar,"Death rate, crude (per 1,000 people)",2016,8.753
Middle East & North Africa (excluding high income),"Death rate, crude (per 1,000 people)",2016,5.276696267
Montenegro,"Death rate, crude (per 1,000 people)",2016,10.4
Mongolia,"Death rate, crude (per 1,000 people)",2016,6.075
Northern Mariana Islands,"Death rate, crude (per 1,000 people)",2016,
Mozambique,"Death rate, crude (per 1,000 people)",2016,9.049
Mauritania,"Death rate, crude (per 1,000 people)",2016,7.707
Mauritius,"Death rate, crude (per 1,000 people)",2016,8.1
Malawi,"Death rate, crude (per 1,000 people)",2016,7.541
Malaysia,"Death rate, crude (per 1,000 people)",2016,5.109
North America,"Death rate, crude (per 1,000 people)",2016,8.382991324
Namibia,"Death rate, crude (per 1,000 people)",2016,8.686
New Caledonia,"Death rate, crude (per 1,000 people)",2016,5.8
Niger,"Death rate, crude (per 1,000 people)",2016,8.512
Nigeria,"Death rate, crude (per 1,000 people)",2016,13.638
Nicaragua,"Death rate, crude (per 1,000 people)",2016,4.633
Netherlands,"Death rate, crude (per 1,000 people)",2016,8.7
Norway,"Death rate, crude (per 1,000 people)",2016,7.8
Nepal,"Death rate, crude (per 1,000 people)",2016,6.93
Nauru,"Death rate, crude (per 1,000 people)",2016,6.76
New Zealand,"Death rate, crude (per 1,000 people)",2016,6.61
OECD members,"Death rate, crude (per 1,000 people)",2016,8.39451871
Oman,"Death rate, crude (per 1,000 people)",2016,2.154
Other small states,"Death rate, crude (per 1,000 people)",2016,7.381690423
Pakistan,"Death rate, crude (per 1,000 people)",2016,7.036
Panama,"Death rate, crude (per 1,000 people)",2016,4.904
Peru,"Death rate, crude (per 1,000 people)",2016,6.318
Philippines,"Death rate, crude (per 1,000 people)",2016,5.695
Palau,"Death rate, crude (per 1,000 people)",2016,9.9
Papua New Guinea,"Death rate, crude (per 1,000 people)",2016,6.57
Poland,"Death rate, crude (per 1,000 people)",2016,10.2
Pre-demographic dividend,"Death rate, crude (per 1,000 people)",2016,9.389360072
Puerto Rico,"Death rate, crude (per 1,000 people)",2016,8.86
"Korea, Dem. People's Rep.","Death rate, crude (per 1,000 people)",2016,8.327
Portugal,"Death rate, crude (per 1,000 people)",2016,10.7
Paraguay,"Death rate, crude (per 1,000 people)",2016,5.398
West Bank and Gaza,"Death rate, crude (per 1,000 people)",2016,3.302
Pacific island small states,"Death rate, crude (per 1,000 people)",2016,6.514019457
Post-demographic dividend,"Death rate, crude (per 1,000 people)",2016,9.33056166
